SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2023249N12320,2023,56,,,LEE,2023-09-11 00:00:00,TS,22.3,-61.9,105,950,hurdat_atl,main,582,577,O______________,hurdat_atl,AL132023,22.3,-61.9, ,HU,105,950,3,150,140,100,140,110,80,60,90,65,40,40,55,1011,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,300,180,240,300,7,315
2023249N12320,2023,56,,,LEE,2023-09-11 03:00:00,TS,22.5,-62.2, , , ,main,579,579,P______________, ,AL132023,22.5,-62.2, ,HU,105,950,3,155,145,105,145,110,85,65,90,65,43,40,55,1011,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,285,210,240,300,7,310
2023249N12320,2023,56,,,LEE,2023-09-11 06:00:00,TS,22.8,-62.5,105,950,hurdat_atl,main,588,582,O______________,hurdat_atl,AL132023,22.8,-62.5, ,HU,105,950,3,160,150,110,150,110,90,70,90,65,45,40,55,1010,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,270,240,240,300,8,305
2023249N12320,2023,56,,,LEE,2023-09-11 09:00:00,TS,23.0,-62.8, , , ,main,591,586,P______________, ,AL132023,23.0,-62.8, ,HU,105,949,3,160,150,110,150,110,90,70,90,65,45,40,55,1010,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,240,240,300,8,300
2023249N12320,2023,56,,,LEE,2023-09-11 12:00:00,TS,23.2,-63.2,105,948,hurdat_atl,main,591,587,O______________,hurdat_atl,AL132023,23.2,-63.2, ,HU,105,948,3,160,150,110,150,110,90,70,90,65,45,40,55,1010,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,270,240,240,300,7,300
2023249N12320,2023,56,,,LEE,2023-09-11 15:00:00,TS,23.4,-63.6, , , ,main,596,589,P______________, ,AL132023,23.4,-63.6, ,HU,103,948,3,160,150,110,150,110,90,70,90,65,48,43,58,1010,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,240,240,300,7,295
2023249N12320,2023,56,,,LEE,2023-09-11 18:00:00,TS,23.5,-63.9,100,948,hurdat_atl,main,596,593,O______________,hurdat_atl,AL132023,23.5,-63.9, ,HU,100,948,3,160,150,110,150,110,90,70,90,65,50,45,60,1010,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,270,240,240,300,6,290
2023249N12320,2023,56,,,LEE,2023-09-11 21:00:00,TS,23.6,-64.2, , , ,main,599,596,P______________, ,AL132023,23.6,-64.2, ,HU,100,948,3,160,150,115,150,110,90,75,95,68,55,48,60,1010,200,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,300,255,270,315,6,290
2023249N12320,2023,56,,,LEE,2023-09-12 00:00:00,TS,23.7,-64.5,100,948,hurdat_atl,main,603,601,O______________,hurdat_atl,AL132023,23.7,-64.5, ,HU,100,948,3,160,150,120,150,110,90,80,100,70,60,50,60,1010,200,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,330,270,300,330,6,290
2023249N12320,2023,56,,,LEE,2023-09-12 03:00:00,TS,23.8,-64.8, , , ,main,609,608,P______________, ,AL132023,23.8,-64.8, ,HU,100,948,3,160,150,120,150,115,90,80,100,70,60,50,60,1010,200,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,345,270,300,338,6,290
2023249N12320,2023,56,,,LEE,2023-09-12 06:00:00,TS,23.9,-65.1,100,948,hurdat_atl,main,617,615,O______________,hurdat_atl,AL132023,23.9,-65.1, ,HU,100,948,3,160,150,120,150,120,90,80,100,70,60,50,60,1010,200,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,360,270,300,345,6,290
2023249N12320,2023,56,,,LEE,2023-09-12 09:00:00,TS,24.0,-65.4, , , ,main,626,626,P______________, ,AL132023,24.0,-65.4, ,HU,100,948,3,170,160,130,155,120,100,80,110,75,60,50,60,1010,220,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,360,270,300,353,6,290
2023249N12320,2023,56,,,LEE,2023-09-12 12:00:00,TS,24.1,-65.7,100,948,hurdat_atl,main,637,637,O______________,hurdat_atl,AL132023,24.1,-65.7, ,HU,100,948,3,180,170,140,160,120,110,80,120,80,60,50,60,1010,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,360,270,300,360,6,300
2023249N12320,2023,56,,,LEE,2023-09-12 15:00:00,TS,24.3,-66.0, , , ,main,654,654,P______________, ,AL132023,24.3,-66.0, ,HU,100,947,3,195,185,145,165,135,120,85,120,85,75,55,65,1010,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,360,270,315,375,6,310
2023249N12320,2023,56,,,LEE,2023-09-12 18:00:00,TS,24.5,-66.2,100,946,hurdat_atl,main,663,658,O______________,hurdat_atl,AL132023,24.5,-66.2, ,HU,100,946,3,210,200,150,170,150,130,90,120,90,90,60,70,1010,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,360,270,330,390,6,315
2023249N12320,2023,56,,,LEE,2023-09-12 21:00:00,TS,24.7,-66.4, , , ,main,673,669,P______________, ,AL132023,24.7,-66.4, ,HU,100,946,3,210,200,150,170,150,130,90,120,100,95,60,70,1010,240,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,375,285,345,390,5,320
2023249N12320,2023,56,,,LEE,2023-09-13 00:00:00,TS,24.9,-66.6,100,946,hurdat_atl,main,684,684,O______________,hurdat_atl,AL132023,24.9,-66.6, ,HU,100,946,3,210,200,150,170,150,130,90,120,110,100,60,70,1010,240,30,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,390,300,360,390,5,320
2023249N12320,2023,56,,,LEE,2023-09-13 03:00:00,TS,25.1,-66.8, , , ,main,697,697,P______________, ,AL132023,25.1,-66.8, ,HU,100,947,3,210,205,155,170,140,125,90,115,110,100,60,70,1010,285,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,390,300,360,390,5,325
2023249N12320,2023,56,,,LEE,2023-09-13 06:00:00,TS,25.3,-66.9,100,948,hurdat_atl,main,712,712,O______________,hurdat_atl,AL132023,25.3,-66.9, ,HU,100,948,3,210,210,160,170,130,120,90,110,110,100,60,70,1009,330,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,390,300,360,390,6,335
2023249N12320,2023,56,,,LEE,2023-09-13 09:00:00,TS,25.6,-67.0, , , ,main,737,733,P______________, ,AL132023,25.6,-67.0, ,HU,98,949,3,210,210,160,170,130,120,90,110,105,95,60,70,1009,300,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,340
2023249N12320,2023,56,,,LEE,2023-09-13 12:00:00,TS,26.0,-67.2,95,950,hurdat_atl,main,770,770,O______________,hurdat_atl,AL132023,26.0,-67.2, ,HU,95,950,2,210,210,160,170,130,120,90,110,100,90,60,70,1008,270,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,335
2023249N12320,2023,56,,,LEE,2023-09-13 15:00:00,TS,26.4,-67.4, , , ,main,805,805,P______________, ,AL132023,26.4,-67.4, ,HU,93,951,2,220,220,165,175,135,125,95,115,100,90,70,70,1008,270,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,335
2023249N12320,2023,56,,,LEE,2023-09-13 18:00:00,TS,26.8,-67.6,90,951,hurdat_atl,main,831,831,O______________,hurdat_atl,AL132023,26.8,-67.6, ,HU,90,951,2,230,230,170,180,140,130,100,120,100,90,80,70,1008,270,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,375,350,375,450,8,340
2023249N12320,2023,56,,,LEE,2023-09-13 21:00:00,TS,27.2,-67.7, , , ,main,858,858,P______________, ,AL132023,27.2,-67.7, ,HU,90,951,2,230,230,170,180,140,130,110,125,95,85,80,70,1008,270,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,368,340,383,435,8,345
2023249N12320,2023,56,,,LEE,2023-09-14 00:00:00,TS,27.6,-67.8,90,951,hurdat_atl,main,887,887,O______________,hurdat_atl,AL132023,27.6,-67.8, ,HU,90,951,2,230,230,170,180,140,130,120,130,90,80,80,70,1008,270,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,360,330,390,420,8,350
2023249N12320,2023,56,,,LEE,2023-09-14 03:00:00,TS,28.0,-67.9, , , ,main,917,917,P______________, ,AL132023,28.0,-67.9, ,HU,88,952,2,240,240,170,185,140,130,115,125,90,80,75,70,1009,325,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,430,360,435,420,9,350
2023249N12320,2023,56,,,LEE,2023-09-14 06:00:00,TS,28.5,-68.0,85,953,hurdat_atl,main,958,958,O______________,hurdat_atl,AL132023,28.5,-68.0, ,HU,85,953,2,250,250,170,190,140,130,110,120,90,80,70,70,1009,380,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105, , , , ,12,500,390,480,420,11,350
2023249N12320,2023,56,,,LEE,2023-09-14 09:00:00,TS,29.1,-68.1, , , ,main,1006,948,P______________, ,AL132023,29.1,-68.1, ,HU,83,954,2,260,250,170,190,140,130,110,120,85,80,70,70,1010,385,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,468,405,435,460,13,350
2023249N12320,2023,56,,,LEE,2023-09-14 12:00:00,TS,29.8,-68.2,80,955,hurdat_atl,main,948,899,O______________,hurdat_atl,AL132023,29.8,-68.2, ,HU,80,955,1,270,250,170,190,140,130,110,120,80,80,70,70,1010,390,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,435,420,390,500,14,355
2023249N12320,2023,56,,,LEE,2023-09-14 15:00:00,TS,30.5,-68.3, , , ,main,892,847,P______________, ,AL132023,30.5,-68.3, ,HU,78,955,1,270,260,185,200,155,150,115,120,85,80,70,75,1010,405,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,435,435,390,475,13,355
2023249N12320,2023,56,,,LEE,2023-09-14 18:00:00,TS,31.1,-68.3,75,955,hurdat_atl,main,847,827,O______________,hurdat_atl,AL132023,31.1,-68.3, ,HU,75,955,1,270,270,200,210,170,170,120,120,90,80,70,80,1010,420,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,435,450,390,450,11,10
2023249N12320,2023,56,,,LEE,2023-09-14 21:00:00,TS,31.6,-68.1, , , ,main,827,817,P______________, ,AL132023,31.6,-68.1, ,HU,75,955,1,270,270,200,210,165,170,115,135,90,80,70,80,1010,410,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,435,450,405,450,11,25
2023249N12320,2023,56,,,LEE,2023-09-15 00:00:00,TS,32.1,-67.8,75,955,hurdat_atl,main,819,788,O______________,hurdat_atl,AL132023,32.1,-67.8, ,HU,75,955,1,270,270,200,210,160,170,110,150,90,80,70,80,1010,400,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,435,450,420,450,13,15
2023249N12320,2023,56,,,LEE,2023-09-15 03:00:00,TS,32.8,-67.7, , , ,main,788,760,P______________, ,AL132023,32.8,-67.7, ,HU,75,956,1,275,275,200,215,160,170,110,150,90,80,70,80,1011,410,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,428,450,420,450,15,5
2023249N12320,2023,56,,,LEE,2023-09-15 06:00:00,TS,33.6,-67.6,75,957,hurdat_atl,main,760,751,O______________,hurdat_atl,AL132023,33.6,-67.6, ,HU,75,957,1,280,280,200,220,160,170,110,150,90,80,70,80,1011,420,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,420,450,420,450,15,10
2023249N12320,2023,56,,,LEE,2023-09-15 09:00:00,TS,34.3,-67.4, , , ,main,754,751,P______________, ,AL132023,34.3,-67.4, ,HU,75,960,1,280,280,200,220,160,170,110,150,90,80,70,80,1011,395,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,405,435,420,435,16,15
2023249N12320,2023,56,,,LEE,2023-09-15 12:00:00,TS,35.1,-67.1,75,962,hurdat_atl,main,762,688,O______________,hurdat_atl,AL132023,35.1,-67.1, ,HU,75,962,1,280,280,200,220,160,170,110,150,90,80,70,80,1010,370,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,390,420,420,420,18,10
2023249N12320,2023,56,,,LEE,2023-09-15 15:00:00,TS,36.1,-66.9, , , ,main,678,594,P______________, ,AL132023,36.1,-66.9, ,HU,75,962,1,275,275,220,260,160,170,115,150,90,80,70,90,1010,370,68, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,415,450,460,415,20,10
2023249N12320,2023,56,,,LEE,2023-09-15 18:00:00,TS,37.1,-66.7,75,962,hurdat_atl,main,584,536,O______________,hurdat_atl,AL132023,37.1,-66.7, ,HU,75,962,1,270,270,240,300,160,170,120,150,90,80,70,100,1010,370,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,440,480,500,410,19,15
2023249N12320,2023,56,,,LEE,2023-09-15 21:00:00,TS,37.9,-66.3, , , ,main,527,489,P______________, ,AL132023,37.9,-66.3, ,HU,75,963,1,285,285,245,300,170,175,135,165,90,100,90,100,1012,370,83, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,440,480,540,385,17,20
2023249N12320,2023,56,,,LEE,2023-09-16 00:00:00,TS,38.7,-65.9,75,963,hurdat_atl,main,481,410,O______________,hurdat_atl,AL132023,38.7,-65.9, ,HU,75,963,1,300,300,250,300,180,180,150,180,90,120,110,100,1013,370,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,440,480,580,360,19,10
2023249N12320,2023,56,,,LEE,2023-09-16 03:00:00,TS,39.8,-65.9, , , ,main,403,301,P______________, ,AL132023,39.8,-65.9, ,HU,73,964,1,300,300,250,285,180,180,155,180,45,120,110,50,1013,393,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,430,520,605,330,22,360
2024181N09320,2024,27,,,BERYL,2024-06-28 12:00:00,TS,8.9,-39.6,30,1007,hurdat_atl,main,1305,1267,O______________,hurdat_atl,AL022024,8.9,-39.6, ,TD,30,1007,-1, , , , , , , , , , , , ,1013,150,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,17,275
2024181N09320,2024,27,,,BERYL,2024-06-28 15:00:00,TS,8.9,-40.4, , , ,main,1267,1224,P______________, ,AL022024,8.9,-40.4, ,TD,30,1007,-1, , , , , , , , , , , , ,1013,150,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,275
2024181N09320,2024,27,,,BERYL,2024-06-28 18:00:00,TS,9.0,-41.3,30,1007,hurdat_atl,main,1224,1150,O______________,hurdat_atl,AL022024,9.0,-41.3, ,TD,30,1007,-1, , , , , , , , , , , , ,1012,150,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,17,275
2024181N09320,2024,27,,,BERYL,2024-06-28 21:00:00,TS,9.1,-42.2, , , ,main,1140,1068,P______________, ,AL022024,9.1,-42.2, ,TD,33,1007,-1, , , , , , , , , , , , ,1012,150,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,275
2024181N09320,2024,27,,,BERYL,2024-06-29 00:00:00,TS,9.2,-43.1,35,1006,hurdat_atl,main,1059,972,O______________,hurdat_atl,AL022024,9.2,-43.1, ,TS,35,1006,0,40,0,0,40, , , , , , , , ,1012,150,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,20,280
